,links
14,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-5v-cost-effective-mcu-with-eeprom:S08PL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08PL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
15,https://www.nxp.com/docs/en/data-sheet/MC9S08QG8.pdf?pspll=1
16,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kl-series-cortex-m0-plus/kinetis-kl2x-72-96-mhz-usb-ultra-low-power-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KL2x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KL2x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
17,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/crypto-coprocessors/crypto-coprocessor:C29x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/C29x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
18,https://www.nxp.com/docs/en/data-sheet/MC9S08QL8.pdf?pspll=1
19,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08RN&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
20,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/digital-signal-controllers/32-bit-56f8xxxx-families/performance-level-digital-signal-controllers-usb-fs-otg-can-fd:MC56F83xxx?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MC56F83xxx&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
21,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k22-120-mhz-cost-effective-full-speed-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K22_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K22_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
22,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/mpc5xxx-microcontrollers/ultra-reliable-mpc57xx-mcus/ultra-reliable-mpc574xb-c-g-mcus-for-automotive-and-industrial-control-and-gateway:MPC574xB-C-G?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC574xB-C-G&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
23,https://www.nxp.com/docs/en/data-sheet/MC9S08PB16.pdf?pspll=1
24,https://www.nxp.com/docs/en/data-sheet/MC9S08LG32.pdf?pspll=1
25,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-flexis-qe-mcus:S08QE?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08QE&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
26,https://www.nxp.com/docs/en/data-sheet/VYBRIDFSERIESEC.pdf?pspll=1
27,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k3x-segment-lcd/kinetis-k30-100-mhz-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K30_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K30_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
28,https://www.nxp.com/docs/en/data-sheet/MPC5675K.pdf?pspll=1
29,https://www.nxp.com/docs/en/data-sheet/LPC546XX.pdf?pspll=1
30,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/kea-automotive-mcus/ultra-reliable-kea-automotive-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KEA?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KEA&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
31,https://www.nxp.com/docs/en/data-sheet/LPC18S50_30_10.pdf?pspll=1
32,https://www.nxp.com/docs/en/data-sheet/MC9S08QB8.pdf?pspll=1
33,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-small-package-sg-mcus:S08SG?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08SG&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
34,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/km-series-cortex-m0-plus/5075-mhz-precision-metrology-mcus-with-segment-lcds-based-on-arm-cortex-m0-plus:KM3x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KM3x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
35,https://www.nxp.com/docs/en/data-sheet/K80P121M150SF5.pdf?pspll=1
36,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k21-50-mhz-full-speed-usb-anti-tamper-microcontrollers-based-on-arm-cortex-m4-core:K21_50?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K21_50&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
37,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k1x-mainstream/kinetis-k10-100-mhz-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K10_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K10_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
38,https://www.nxp.com/docs/en/data-sheet/MC9S08MM128.pdf?pspll=1
39,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8m-nano-family-arm-cortex-a53-cortex-m7:i.MX8MNANO?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX8MNANO&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
40,https://www.nxp.com/docs/en/nxp/data-sheets/LPC55S2x_LPC552x_DS.pdf?pspll=1
41,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8-family-arm-cortex-a53-cortex-a72-virtualization-vision-3d-graphics-4k-video:i.MX8?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX8&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
42,https://www.nxp.com/docs/en/data-sheet/LPC11AXX.pdf?pspll=1
43,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-5v-full-featured-mcu-with-eeprom:S08PA?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08PA&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
44,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k5x-measurement/kinetis-k50-100-mhz-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K50_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K50_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
45,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-general-purpose-sh-mcus:S08SH?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08SH&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
46,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf?pspll=1
47,https://www.nxp.com/docs/en/data-sheet/MPC5125.pdf?pspll=1
48,https://www.nxp.com/docs/en/data-sheet/MC9S12C128V1.pdf?pspll=1
49,https://www.nxp.com/docs/en/data-sheet/MC9S08LH64.pdf?pspll=1
50,https://www.nxp.com/docs/en/data-sheet/MC9S08SU16DS.pdf?pspll=1
51,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k22-50-mhz-cost-effective-full-speed-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K22_50?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K22_50&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
52,https://www.nxp.com/docs/en/data-sheet/MC9S12HY64RMV1.pdf?pspll=1
53,https://www.nxp.com/docs/en/data-sheet/S32R372DS.pdf?pspll=1
54,https://www.nxp.com/docs/en/data-sheet/MC9S08SE8.pdf?pspll=1
55,https://www.nxp.com/docs/en/data-sheet/LPC84x.pdf?pspll=1
56,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/ke-series-cortex-m4-m0-plus/72mhz-5v-main-stream-cm0-plus-mcu-with-nxp-touch-tsi-and-can-control:KE1xZ?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KE1xZ&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
57,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kl-series-cortex-m0-plus/kinetis-kl0x-48-mhz-entry-level-ultra-low-power-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KL0x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KL0x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
58,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6dualplus-processor-dual-core-high-performance-advanced-3d-graphics-hd-video-advanced-multimedia-arm-cortex-a9-core:i.MX6DP?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6DP&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
59,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08SL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08SL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
60,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/lpc54000-cortex-m4-/power-efficient-microcontrollers-mcus-with-advanced-peripherals-based-on-arm-cortex-m4-core:LPC540XX?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/LPC540XX&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
61,https://www.nxp.com/products/power-management/motor-and-solenoid-drivers/powertrain-and-engine-control/integrated-hcs12-based-relay-driver-microcontrollers-mcus-with-lin:MM912_634?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MM912_634&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
62,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k32-l-series-cortex-m4-m0-plus/ultra-low-power-highly-integrated-mcu:K32-L2?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K32-L2&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
63,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-flexis-ac128-96-60-48-32-mcus:S08AC?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08AC&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
64,https://www.nxp.com/docs/en/data-sheet/MC9S12XEP100RMV1.pdf?pspll=1
65,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k1x-mainstream/kinetis-k10-50-mhz-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K10_50?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K10_50&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
66,https://www.nxp.com/webapp/Download?colCode=BSC9131&location=null&pspll=1
67,https://www.nxp.com/docs/en/data-sheet/MC9S12P128RMV1.pdf?pspll=1
68,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1024-crossover-mcu-with-arm-cortex-m7-core:i.MX-RT1024?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1024&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
69,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/qoriq-communication-processors/t-series/qoriq-t4240-t4160-t4080-multicore-communications-processors:T4240?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/T4240&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
70,https://www.nxp.com/docs/en/data-sheet/K32L3A.pdf?pspll=1
71,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k1x-mainstream/kinetis-k10-72-mhz-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K10_72?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K10_72&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
72,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-5v-full-featured-mcu-with-eeprom-and-tsi:S08PT?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08PT&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
73,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-general-purpose-mp-mcus:S08MP?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08MP&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
74,https://www.nxp.com/docs/en/data-sheet/KL82P121M72SF0.pdf?pspll=1
75,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k6x-ethernet/kinetis-k65-180-mhz-dual-high-speed-full-speed-usbs-2mb-flash-anti-tamper-microcontrollers-mcus-based-on-arm-cortex-m4-core:K65_180?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K65_180&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
76,https://www.nxp.com/docs/en/data-sheet/MC9S08QA4.pdf?pspll=1
77,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k6x-ethernet/kinetis-k60-61-120150-mhz-mixed-signal-integration-and-anti-tamper-microcontrollers-based-on-arm-cortex-m4-core:K60_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K60_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
78,https://www.nxp.com/docs/en/data-sheet/LPC43S50_30_20.pdf?pspll=1
79,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k4x-usb-and-segment-lcd/kinetis-k40-100-mhz-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K40_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K40_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
80,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/16-bit-s12-and-s12x-mcus/s12a-automotive-and-industrial-microcontrollers-mcus:S12A?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S12A&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
81,https://www.nxp.com/docs/en/data-sheet/MC9S12XHY256RMV1.pdf?pspll=1
82,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/lpc800-cortex-m0-plus-/low-cost-microcontrollers-mcus-based-on-arm-cortex-m0-plus-cores:LPC81X_LPC83X?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/LPC81X_LPC83X&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
83,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k21-120-mhz-full-speed-usb-anti-tamper-microcontrollers-based-on-arm-cortex-m4:K21_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K21_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
84,https://www.nxp.com/docs/en/data-sheet/BSC9132.pdf?pspll=1
85,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8x-family-arm-cortex-a35-3d-graphics-4k-video-dsp-error-correcting-code-on-ddr:i.MX8X?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX8X&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
86,https://www.nxp.com/docs/en/data-sheet/KV5XP144M240.pdf?pspll=1
87,https://www.nxp.com/webapp/Download?colCode=F104S8A&location=null&pspll=1
88,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8m-plus-arm-cortex-a53-machine-learning-vision-multimedia-and-industrial-iot:IMX8MPLUS?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/IMX8MPLUS&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
89,https://www.nxp.com/docs/en/data-sheet/KE1xFP100M168SF0.pdf?pspll=1
90,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k6x-ethernet/kinetis-k63-120-mhz-256kb-sram-anti-tamper-microcontrollers-mcus-based-on-arm-cortex-m4-core:K63_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K63_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
