,links
52,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8x-family-arm-cortex-a35-3d-graphics-4k-video-dsp-error-correcting-code-on-ddr:i.MX8X?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX8X&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
53,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/powerquicc-processors/powerquicc-ii-pro-mpc83xx/low-power-powerquicc-ii-pro-processor-with-ddr2-esdhc-128-ch-hdlc-tdm-10-100-ethernet-usb-ieee-1588:MPC8306?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC8306&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
54,https://www.nxp.com/docs/en/data-sheet/LPC408X_7X.pdf?pspll=1
55,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k5x-measurement/kinetis-k51-72-mhz-segment-lcd-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K51_72?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K51_72&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
56,https://www.nxp.com/docs/en/data-sheet/KE1xFP100M168SF0.pdf?pspll=1
57,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k6x-ethernet/kinetis-k63-120-mhz-256kb-sram-anti-tamper-microcontrollers-mcus-based-on-arm-cortex-m4-core:K63_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K63_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
58,https://www.nxp.com/docs/en/data-sheet/LPC4350_30_20_10.pdf?pspll=1
59,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k27-150-mhz-2x-usb-2mb-flash-1mb-sram-microcontrollers-mcus-based-on-arm-cortex-m4-core:K27_150?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K27_150&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
60,https://www.nxp.com/docs/en/data-sheet/MPC5775KDS.pdf?pspll=1
61,https://www.nxp.com/docs/en/data-sheet/K82P121M150SF5.pdf?pspll=1
62,https://www.nxp.com/webapp/Download?colCode=MPC8378EEC&location=null&pspll=1
63,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k4x-usb-and-segment-lcd/kinetis-k40-72-mhz-mixed-signal-integration-microcontrollers-based-on-arm-cortex-m4-core:K40_72?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K40_72&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
64,https://www.nxp.com/docs/en/data-sheet/LPC178X_7X.pdf?pspll=1
65,https://www.nxp.com/docs/en/data-sheet/MPC8308EC.pdf?pspll=1
66,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k5x-measurement/kinetis-k51-100-mhz-segment-lcd-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K51_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K51_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
67,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k28-150-mhz-2x-usb-core-voltage-bypass-2mb-flash-1mb-sram-mcus-based-on-arm-cortex-m4:K28_150?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K28_150&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
68,https://www.nxp.com/webapp/Download?colCode=MPC8377EEC&location=null&pspll=1
69,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k5x-measurement/kinetis-k50-72-mhz-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K50_72?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K50_72&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
70,https://www.nxp.com/webapp/Download?colCode=MPC8379EEC&location=null&pspll=1
71,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6quad-processors-high-performance-3d-graphics-hd-video-arm-cortex-a9-core:i.MX6Q?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6Q&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
72,https://www.nxp.com/docs/en/data-sheet/MPC8323EEC.pdf?pspll=1
73,https://www.nxp.com/docs/en/data-sheet/S32R274DS.pdf?pspll=1
74,https://www.nxp.com/docs/en/data-sheet/MPC8309EC.pdf?pspll=1
75,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1170-crossover-mcu-family-first-ghz-mcu-with-arm-cortex-m7-and-cortex-m4-cores:i.MX-RT1170?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1170&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
76,https://www.nxp.com/docs/en/data-sheet/MFR4310RM.pdf?pspll=1
77,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k24-120-mhz-full-speed-usb-256kb-sram-microcontrollers-mcus-based-on-arm-cortex-m4-core:K24_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K24_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
