,links
12,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx28-processors/multimedia-applications-processors-dual-ethernet-dual-can-lcd-touch-screen-arm9-core:i.MX287?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX287&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
13,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/16-bit-s12-and-s12x-mcus/s12b-automotive-and-industrial-microcontrollers-mcus:S12B?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S12B&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
14,https://www.nxp.com/docs/en/data-sheet/LPC1311_13_42_43.pdf?pspll=1
15,https://www.nxp.com/docs/en/data-sheet/MPC8360EEC.pdf?pspll=1
16,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/lpc1100-cortex-m0-plus-m0/scalable-entry-level-32-bit-microcontroller-mcu-based-on-arm-cortex-m0-plus-and-cortex-m0-cores:LPC11E00?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/LPC11E00&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
17,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6solox-processors-heterogeneous-processing-with-arm-cortex-a9-and-cortex-m4-cores:i.MX6SX?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6SX&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
18,https://www.nxp.com/docs/en/data-sheet/MC9S12GRMV1.pdf?pspll=1
19,https://www.nxp.com/docs/en/data-sheet/IMX51AEC.pdf?pspll=1
20,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08EL-SL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08EL-SL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
21,https://www.nxp.com/docs/en/data-sheet/MPC8544EEC.pdf?pspll=1
22,https://www.nxp.com/docs/en/data-sheet/IMX7DCEC.pdf?pspll=1
23,https://www.nxp.com/docs/en/data-sheet/MC9S08QD4.pdf?pspll=1
24,https://www.nxp.com/docs/en/data-sheet/LPC4370.pdf?pspll=1
25,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6ultralite-processor-low-power-secure-arm-cortex-a7-core:i.MX6UL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6UL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
26,https://www.nxp.com/docs/en/data-sheet/MPC8343EAEC.pdf?pspll=1
27,https://www.nxp.com/docs/en/data-sheet/K26P169M180SF5.pdf?pspll=1
28,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kl-series-cortex-m0-plus/kinetis-kl2x-72-96-mhz-usb-ultra-low-power-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KL2x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KL2x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
29,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-5v-cost-effective-mcu-with-eeprom:S08PL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08PL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
30,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/powerquicc-processors/powerquicc-i-mpc8xx/mpc860-powerquicc-processor:MPC860?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC860&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
31,https://www.nxp.com/docs/en/data-sheet/MPC8314EEC.pdf?pspll=1
32,https://www.nxp.com/docs/en/data-sheet/MC9S08QG8.pdf?pspll=1
33,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kv-series-cortex-m4-m0-plus-m7/kinetis-kv1x-75-mhz-entry-level-3ph-foc-sensorless-motor-control-mcus-based-on-arm-cortex-m0-plus:KV1x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KV1x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
34,https://www.nxp.com/docs/en/data-sheet/MC9S08QL8.pdf?pspll=1
35,https://www.nxp.com/docs/en/data-sheet/MPC8260AEC.pdf?pspll=1
36,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-eeprom-with-tsi-for-body-electronics-mcus:S08RN?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08RN&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
37,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k6x-ethernet/kinetis-k64-120-mhz-256-kb-sram-microcontrollers-mcus-based-on-arm-cortex-m4-core:K64_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K64_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
38,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k22-120-mhz-cost-effective-full-speed-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K22_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K22_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
39,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kl-series-cortex-m0-plus/kinetis-kl28-72-96-mhz-512kb-flash-usb-ultra-low-power-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KL28?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KL28&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
40,https://www.nxp.com/docs/en/data-sheet/MC9S08PB16.pdf?pspll=1
41,https://www.nxp.com/docs/en/data-sheet/MC9S08LG32.pdf?pspll=1
42,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-flexis-qe-mcus:S08QE?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08QE&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
43,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/powerquicc-processors/powerquicc-ii-mpc82xx/powerquicc-ii-processor-with-pci-128-ch-hdlc-10-100-ethernet:MPC8250?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC8250&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
44,https://www.nxp.com/docs/en/data-sheet/LS1046A.pdf?pspll=1
45,https://www.nxp.com/docs/en/data-sheet/LPC11CX2_CX4.pdf?pspll=1
46,https://www.nxp.com/docs/en/data-sheet/VYBRIDFSERIESEC.pdf?pspll=1
47,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k3x-segment-lcd/kinetis-k30-100-mhz-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K30_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K30_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
48,https://www.nxp.com/docs/en/data-sheet/IMX28CEC.pdf?pspll=1
49,https://www.nxp.com/docs/en/data-sheet/LPC546XX.pdf?pspll=1
50,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k20-72-mhz-full-speed-usb-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K20_72?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K20_72&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
51,https://www.nxp.com/docs/en/data-sheet/K66P144M180SF5V2.pdf?pspll=1
52,https://www.nxp.com/docs/en/data-sheet/LPC18S50_30_10.pdf?pspll=1
53,https://www.nxp.com/docs/en/data-sheet/MC9S08FL16.pdf?pspll=1
54,https://www.nxp.com/docs/en/data-sheet/MC9S08GW64.pdf?pspll=1
55,https://www.nxp.com/docs/en/data-sheet/MC9S08QB8.pdf?pspll=1
56,https://www.nxp.com/docs/en/data-sheet/MPC8533EEC.pdf?pspll=1
57,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-small-package-sg-mcus:S08SG?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08SG&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
58,https://www.nxp.com/docs/en/data-sheet/KV4XP100M168.pdf?pspll=1
59,https://www.nxp.com/docs/en/data-sheet/MPC8280EC.pdf?pspll=1
60,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/km-series-cortex-m0-plus/5075-mhz-precision-metrology-mcus-with-segment-lcds-based-on-arm-cortex-m0-plus:KM3x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KM3x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
61,https://www.nxp.com/docs/en/data-sheet/K80P121M150SF5.pdf?pspll=1
62,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k21-50-mhz-full-speed-usb-anti-tamper-microcontrollers-based-on-arm-cortex-m4-core:K21_50?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K21_50&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
63,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k1x-mainstream/kinetis-k10-100-mhz-mixed-signal-integration-microcontrollers-mcus-based-on-arm-cortex-m4-core:K10_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K10_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
64,https://www.nxp.com/docs/en/data-sheet/MPC8349EAEC.pdf?pspll=1
65,https://www.nxp.com/docs/en/data-sheet/MPC8313EEC.pdf?pspll=1
66,https://www.nxp.com/docs/en/data-sheet/MC9S08MM128.pdf?pspll=1
67,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8m-nano-family-arm-cortex-a53-cortex-m7:i.MX8MNANO?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX8MNANO&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
68,https://www.nxp.com/docs/en/data-sheet/MC9S08JS16.pdf?pspll=1
69,https://www.nxp.com/docs/en/data-sheet/MPC8555EEC.pdf?pspll=1
70,https://www.nxp.com/docs/en/data-sheet/LPC1850_30_20_10.pdf?pspll=1
71,https://www.nxp.com/docs/en/nxp/data-sheets/LPC55S2x_LPC552x_DS.pdf?pspll=1
72,https://www.nxp.com/docs/en/data-sheet/MPC8548EEC.pdf?pspll=1
73,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8-family-arm-cortex-a53-cortex-a72-virtualization-vision-3d-graphics-4k-video:i.MX8?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX8&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
74,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-mature-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX31&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
75,https://www.nxp.com/docs/en/data-sheet/LPC11AXX.pdf?pspll=1
76,https://www.nxp.com/docs/en/data-sheet/MC9S08LC60.pdf?pspll=1
77,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k5x-measurement/kinetis-k50-100-mhz-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K50_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K50_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
78,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1060-crossover-mcu-with-arm-cortex-m7-core:i.MX-RT1060?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1060&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
79,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-general-purpose-sh-mcus:S08SH?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08SH&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
80,https://www.nxp.com/docs/en/data-sheet/MC9S12C128V1.pdf?pspll=1
81,https://www.nxp.com/docs/en/data-sheet/LPC185X_3X_2X_1X.pdf?pspll=1
82,https://www.nxp.com/docs/en/data-sheet/IMX53CEC.pdf?pspll=1
83,https://www.nxp.com/docs/en/data-sheet/IMX25CEC.pdf?pspll=1
84,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k22-100-mhz-cost-effective-full-speed-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K22_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K22_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
85,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/lpc1100-cortex-m0-plus-m0/scalable-entry-level-32-bit-microcontroller-mcu-based-on-arm-cortex-m0-plus-and-cortex-m0-cores:LPC11U00?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/LPC11U00&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
86,https://www.nxp.com/docs/en/data-sheet/MC9S08LH64.pdf?pspll=1
87,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k22-50-mhz-cost-effective-full-speed-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K22_50?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K22_50&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
88,https://www.nxp.com/docs/en/data-sheet/MC9S08SU16DS.pdf?pspll=1
89,https://www.nxp.com/webapp/Download?colCode=T1040&location=null&pspll=1
90,https://www.nxp.com/docs/en/data-sheet/IMX25AEC.pdf?pspll=1
91,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/powerquicc-processors/powerquicc-ii-mpc82xx/powerquicc-ii-processor-with-128-ch-hdlc-utopia-ii-10-100-ethernet:MPC8255?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC8255&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
92,https://www.nxp.com/docs/en/data-sheet/S32R372DS.pdf?pspll=1
93,https://www.nxp.com/docs/en/data-sheet/IMX53AEC.pdf?pspll=1
94,https://www.nxp.com/docs/en/nxp/data-sheets/LPC55S6x_DS.pdf?pspll=1
95,https://www.nxp.com/docs/en/data-sheet/LPC436X.pdf?pspll=1
96,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/powerquicc-processors/powerquicc-ii-mpc82xx/powerquicc-ii-processor-with-256-ch-hdlc-utopia-ii-10-100-ethernet:MPC8260?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC8260&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
97,https://www.nxp.com/docs/en/data-sheet/MC9S08SE8.pdf?pspll=1
98,https://www.nxp.com/webapp/Download?colCode=LS2088A&location=null&pspll=1
99,https://www.nxp.com/docs/en/data-sheet/LPC84x.pdf?pspll=1
100,https://www.nxp.com/docs/en/data-sheet/LPC435X_3X_2X_1X.pdf?pspll=1
101,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/qoriq-communication-processors/t-series/qoriq-t1024-14-and-t1023-13-dual-and-single-core-communications-processors:T1024?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/T1024&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
102,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/ke-series-cortex-m4-m0-plus/72mhz-5v-main-stream-cm0-plus-mcu-with-nxp-touch-tsi-and-can-control:KE1xZ?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KE1xZ&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
103,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx28-processors/multimedia-applications-processors-integrated-power-management-ethernet-resistive-touch-screen-arm9-core:i.MX285?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX285&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
104,https://www.nxp.com/docs/en/data-sheet/MPC860EC.pdf?pspll=1
105,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/ke-series-cortex-m4-m0-plus/kinetis-ke04-48-mhz-mainstream-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KE04?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KE04&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
106,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/lpc54000-cortex-m4-/low-power-microcontrollers-mcus-based-on-arm-cortex-m4-cores-with-optional-cortex-m0-plus-co-processor:LPC541XX?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/LPC541XX&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
107,https://www.nxp.com/docs/en/data-sheet/K02P64M100SFA.pdf?pspll=1
108,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kl-series-cortex-m0-plus/kinetis-kl0x-48-mhz-entry-level-ultra-low-power-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KL0x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KL0x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
109,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/powerquicc-processors/powerquicc-i-mpc8xx/powerquicc-processor-with-cpm-2-scc-1-smc-10-100-ethernet:MPC852T?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC852T&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
110,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6dualplus-processor-dual-core-high-performance-advanced-3d-graphics-hd-video-advanced-multimedia-arm-cortex-a9-core:i.MX6DP?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6DP&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
111,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-eeprom-with-lin-s08el-and-s08sl-mcus:S08SL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08SL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
